,Company,Year,Country,Revenue,Sector,Goals
507,ITC,2019,India,73.68,Consumer Staples,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 2, '9': 8, '10': 0, '11': 0, '12': 2, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
508,ITC,2021,India,73.68,Consumer Staples,"{'0': 2, '1': 0, '2': 5, '3': 0, '4': 1, '5': 0, '6': 0, '7': 1, '8': 9, '9': 17, '10': 0, '11': 0, '12': 3, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
509,ITC,2020,India,73.68,Consumer Staples,"{'0': 0, '1': 0, '2': 1, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 6, '9': 15, '10': 0, '11': 0, '12': 8, '13': 0, '14': 0, '15': 0, '16': 0, '17': 1}"
510,ITC,2018,India,73.68,Consumer Staples,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 1, '9': 1, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
511,ITC,2016,India,73.68,Consumer Staples,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 1, '9': 1, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
512,Life Insurance Corporation of India,2022,India,89.05,Financials,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 2, '9': 5, '10': 1, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 4, '17': 0}"
513,Life Insurance Corporation of India,2019,India,89.05,Financials,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 1, '9': 1, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
514,Life Insurance Corporation of India,2021,India,89.05,Financials,"{'0': 3, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 1, '9': 3, '10': 1, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 2, '17': 0}"
515,Life Insurance Corporation of India,2020,India,89.05,Financials,"{'0': 2, '1': 0, '2': 0, '3': 1, '4': 0, '5': 0, '6': 0, '7': 0, '8': 1, '9': 3, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
516,UltraTech Cement,2022,India,39.27,Industries,"{'0': 0, '1': 0, '2': 2, '3': 2, '4': 1, '5': 1, '6': 1, '7': 1, '8': 3, '9': 8, '10': 0, '11': 0, '12': 3, '13': 2, '14': 0, '15': 0, '16': 1, '17': 0}"
517,UltraTech Cement,2023,India,39.27,Industries,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 0, '8': 4, '9': 6, '10': 0, '11': 0, '12': 4, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
518,UltraTech Cement,2019,India,39.27,Industries,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 1, '10': 0, '11': 0, '12': 1, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
519,UltraTech Cement,2021,India,39.27,Industries,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 1, '8': 5, '9': 7, '10': 0, '11': 0, '12': 2, '13': 1, '14': 0, '15': 0, '16': 0, '17': 0}"
520,UltraTech Cement,2020,India,39.27,Industries,"{'0': 0, '1': 0, '2': 0, '3': 1, '4': 0, '5': 0, '6': 0, '7': 1, '8': 1, '9': 5, '10': 0, '11': 1, '12': 3, '13': 1, '14': 0, '15': 0, '16': 0, '17': 0}"
521,UltraTech Cement,2018,India,39.27,Industries,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 1, '9': 1, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
522,Infosys,2014,India,90.16,Information Tech,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 5, '9': 5, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
523,Infosys,2022,India,90.16,Information Tech,"{'0': 8, '1': 0, '2': 0, '3': 3, '4': 4, '5': 0, '6': 0, '7': 0, '8': 25, '9': 36, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 5, '17': 1}"
524,Infosys,2023,India,90.16,Information Tech,"{'0': 15, '1': 0, '2': 0, '3': 3, '4': 7, '5': 0, '6': 0, '7': 0, '8': 40, '9': 55, '10': 0, '11': 1, '12': 1, '13': 1, '14': 0, '15': 0, '16': 6, '17': 3}"
525,Infosys,2015,India,90.16,Information Tech,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 7, '9': 9, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 1}"
526,Infosys,2017,India,90.16,Information Tech,"{'0': 3, '1': 0, '2': 0, '3': 0, '4': 3, '5': 0, '6': 0, '7': 0, '8': 13, '9': 15, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
527,Infosys,2019,India,90.16,Information Tech,"{'0': 4, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 0, '8': 14, '9': 20, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
528,Infosys,2021,India,90.16,Information Tech,"{'0': 5, '1': 0, '2': 0, '3': 1, '4': 1, '5': 0, '6': 0, '7': 0, '8': 19, '9': 28, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 3, '17': 2}"
529,Infosys,2020,India,90.16,Information Tech,"{'0': 2, '1': 0, '2': 0, '3': 1, '4': 1, '5': 0, '6': 0, '7': 0, '8': 18, '9': 27, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 2, '17': 1}"
530,Infosys,2018,India,90.16,Information Tech,"{'0': 2, '1': 0, '2': 0, '3': 0, '4': 3, '5': 0, '6': 0, '7': 0, '8': 15, '9': 18, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
531,Infosys,2016,India,90.16,Information Tech,"{'0': 3, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 0, '8': 8, '9': 8, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
